,Airline,Date,Source City,Destination City,Departure Time,Arrival Time,Duration,Stops,Price
2265,Air India,21-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"5,955"
2266,Vistara,21-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
2267,SpiceJet,21-10-2021,New Delhi,Mumbai,21:10,23:25,2h 15m,Non Stop,"5,955"
2268,Vistara,21-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
2269,Vistara,21-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
2270,Vistara,21-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
2271,SpiceJet,21-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
2272,IndiGo,21-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"5,955"
2273,Air India,21-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"5,955"
2274,Air India,21-10-2021,New Delhi,Mumbai,18:00,21:35,3h 35m,1 Stop,"5,955"
2275,SpiceJet,21-10-2021,New Delhi,Mumbai,10:00,13:50,3h 50m,1 Stop,"5,955"
2276,IndiGo,21-10-2021,New Delhi,Mumbai,13:45,17:45,4h 00m,1 Stop,"5,955"
2277,IndiGo,21-10-2021,New Delhi,Mumbai,08:55,13:10,4h 15m,1 Stop,"5,955"
2278,IndiGo,21-10-2021,New Delhi,Mumbai,18:45,23:00,4h 15m,1 Stop,"5,955"
2279,IndiGo,21-10-2021,New Delhi,Mumbai,18:10,22:35,4h 25m,1 Stop,"5,955"
2280,IndiGo,21-10-2021,New Delhi,Mumbai,13:40,18:35,4h 55m,1 Stop,"5,955"
2281,Air Asia,23-10-2021,New Delhi,Mumbai,09:25,16:00,6h 35m,1 Stop,"5,953"
2282,Air Asia,23-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"5,953"
2283,Air Asia,23-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
2284,Air Asia,23-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
2285,Air Asia,23-10-2021,New Delhi,Mumbai,08:00,22:10,14h 10m,1 Stop,"5,953"
2286,Air Asia,23-10-2021,New Delhi,Mumbai,08:35,"00:40
+ 1 day",16h 05m,1 Stop,"5,953"
2287,Go First,23-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
2288,Go First,23-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,954"
2289,Go First,23-10-2021,New Delhi,Mumbai,21:30,23:35,2h 05m,Non Stop,"5,954"
2290,Go First,23-10-2021,New Delhi,Mumbai,22:45,"00:50
+ 1 day",2h 05m,Non Stop,"5,954"
2291,Go First,23-10-2021,New Delhi,Mumbai,17:45,22:25,4h 40m,1 Stop,"5,954"
2292,Go First,23-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
2293,Vistara,23-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
2294,SpiceJet,23-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
2295,IndiGo,23-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"5,955"
2296,Air India,23-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"5,955"
2297,IndiGo,23-10-2021,New Delhi,Mumbai,13:10,15:15,2h 05m,Non Stop,"5,955"
2298,Vistara,23-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"5,955"
2299,IndiGo,23-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,955"
2300,IndiGo,23-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
2301,IndiGo,23-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
2302,Air India,23-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"5,955"
2303,IndiGo,23-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
2304,Vistara,23-10-2021,New Delhi,Mumbai,09:30,11:40,2h 10m,Non Stop,"5,955"
2305,Vistara,23-10-2021,New Delhi,Mumbai,12:45,14:55,2h 10m,Non Stop,"5,955"
2306,SpiceJet,23-10-2021,New Delhi,Mumbai,16:20,18:30,2h 10m,Non Stop,"5,955"
2307,Vistara,23-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
2308,Vistara,23-10-2021,New Delhi,Mumbai,21:40,23:50,2h 10m,Non Stop,"5,955"
2309,IndiGo,23-10-2021,New Delhi,Mumbai,21:55,"00:05
+ 1 day",2h 10m,Non Stop,"5,955"
2310,SpiceJet,23-10-2021,New Delhi,Mumbai,06:50,09:05,2h 15m,Non Stop,"5,955"
2311,Vistara,23-10-2021,New Delhi,Mumbai,07:30,09:45,2h 15m,Non Stop,"5,955"
2312,Air India,23-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"5,955"
2313,IndiGo,23-10-2021,New Delhi,Mumbai,10:10,12:25,2h 15m,Non Stop,"5,955"
2314,Vistara,23-10-2021,New Delhi,Mumbai,10:20,12:35,2h 15m,Non Stop,"5,955"
2315,Vistara,23-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
2316,SpiceJet,23-10-2021,New Delhi,Mumbai,21:10,23:25,2h 15m,Non Stop,"5,955"
2317,Vistara,23-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
2318,Vistara,23-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
2319,Vistara,23-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
2320,SpiceJet,23-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
2321,IndiGo,23-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"5,955"
2322,Air India,23-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"5,955"
2323,Air India,23-10-2021,New Delhi,Mumbai,18:00,21:35,3h 35m,1 Stop,"5,955"
2324,SpiceJet,23-10-2021,New Delhi,Mumbai,10:00,13:50,3h 50m,1 Stop,"5,955"
2325,IndiGo,23-10-2021,New Delhi,Mumbai,08:55,13:10,4h 15m,1 Stop,"5,955"
2326,IndiGo,23-10-2021,New Delhi,Mumbai,18:45,23:00,4h 15m,1 Stop,"5,955"
2327,IndiGo,23-10-2021,New Delhi,Mumbai,13:40,18:35,4h 55m,1 Stop,"5,955"
2328,IndiGo,23-10-2021,New Delhi,Mumbai,09:35,14:50,5h 15m,1 Stop,"5,955"
2329,IndiGo,23-10-2021,New Delhi,Mumbai,13:50,19:30,5h 40m,1 Stop,"5,955"
2330,IndiGo,23-10-2021,New Delhi,Mumbai,07:20,13:10,5h 50m,1 Stop,"5,955"
2331,IndiGo,23-10-2021,New Delhi,Mumbai,13:50,21:30,7h 40m,1 Stop,"5,955"
2332,IndiGo,23-10-2021,New Delhi,Mumbai,08:55,16:40,7h 45m,1 Stop,"5,955"
2333,SpiceJet,23-10-2021,New Delhi,Mumbai,06:05,14:45,8h 40m,1 Stop,"5,955"
2334,IndiGo,23-10-2021,New Delhi,Mumbai,13:50,23:00,9h 10m,1 Stop,"5,955"
2335,IndiGo,23-10-2021,New Delhi,Mumbai,07:20,16:40,9h 20m,1 Stop,"5,955"
2336,IndiGo,23-10-2021,New Delhi,Mumbai,12:30,22:35,10h 05m,1 Stop,"5,955"
2337,IndiGo,23-10-2021,New Delhi,Mumbai,08:10,18:45,10h 35m,1 Stop,"5,955"
2338,IndiGo,23-10-2021,New Delhi,Mumbai,08:55,19:30,10h 35m,1 Stop,"5,955"
2339,SpiceJet,23-10-2021,New Delhi,Mumbai,16:35,"14:45
+ 1 day",22h 10m,1 Stop,"5,955"
2340,SpiceJet,23-10-2021,New Delhi,Mumbai,11:20,"11:30
+ 1 day",24h 10m,1 Stop,"5,955"
2341,Air Asia,23-10-2021,New Delhi,Mumbai,19:55,22:15,2h 20m,Non Stop,"5,956"
2342,IndiGo,23-10-2021,New Delhi,Mumbai,14:00,16:05,2h 05m,Non Stop,"6,165"
2343,Air Asia,23-10-2021,New Delhi,Mumbai,18:35,"06:20
+ 1 day",11h 45m,1 Stop,"6,166"
2344,Air Asia,23-10-2021,New Delhi,Mumbai,05:35,22:10,16h 35m,2 Stop(s),"6,166"
2345,SpiceJet,23-10-2021,New Delhi,Mumbai,06:50,16:55,10h 05m,1 Stop,"6,271"
2346,Air India,24-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"4,931"
2347,Air India,24-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"4,931"
2348,Air India,24-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"4,931"
2349,Air India,24-10-2021,New Delhi,Mumbai,17:50,21:35,3h 45m,1 Stop,"4,931"
2350,Air India,24-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"5,416"
2351,Air India,24-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"5,416"
2352,Air Asia,24-10-2021,New Delhi,Mumbai,05:20,11:20,6h 00m,1 Stop,"5,953"
2353,Air Asia,24-10-2021,New Delhi,Mumbai,08:00,14:35,6h 35m,1 Stop,"5,953"
2354,Air Asia,24-10-2021,New Delhi,Mumbai,09:25,16:00,6h 35m,1 Stop,"5,953"
2355,Air Asia,24-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
2356,Air Asia,24-10-2021,New Delhi,Mumbai,18:35,"06:20
+ 1 day",11h 45m,1 Stop,"5,953"
2357,Air Asia,24-10-2021,New Delhi,Mumbai,08:00,22:10,14h 10m,1 Stop,"5,953"
2358,Go First,24-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
2359,Go First,24-10-2021,New Delhi,Mumbai,09:00,11:05,2h 05m,Non Stop,"5,954"
2360,Go First,24-10-2021,New Delhi,Mumbai,21:30,23:35,2h 05m,Non Stop,"5,954"
2361,Go First,24-10-2021,New Delhi,Mumbai,22:45,"00:50
+ 1 day",2h 05m,Non Stop,"5,954"
2362,Go First,24-10-2021,New Delhi,Mumbai,17:45,22:25,4h 40m,1 Stop,"5,954"
2363,Go First,24-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
2364,Vistara,24-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
2365,SpiceJet,24-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
2366,IndiGo,24-10-2021,New Delhi,Mumbai,11:00,13:05,2h 05m,Non Stop,"5,955"
2367,IndiGo,24-10-2021,New Delhi,Mumbai,13:10,15:15,2h 05m,Non Stop,"5,955"
2368,Vistara,24-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"5,955"
2369,IndiGo,24-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
2370,IndiGo,24-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
2371,IndiGo,24-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
2372,Vistara,24-10-2021,New Delhi,Mumbai,09:30,11:40,2h 10m,Non Stop,"5,955"
2373,Vistara,24-10-2021,New Delhi,Mumbai,12:45,14:55,2h 10m,Non Stop,"5,955"
2374,SpiceJet,24-10-2021,New Delhi,Mumbai,16:20,18:30,2h 10m,Non Stop,"5,955"
2375,Vistara,24-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
2376,Vistara,24-10-2021,New Delhi,Mumbai,21:40,23:50,2h 10m,Non Stop,"5,955"
2377,SpiceJet,24-10-2021,New Delhi,Mumbai,06:50,09:05,2h 15m,Non Stop,"5,955"
2378,Vistara,24-10-2021,New Delhi,Mumbai,07:30,09:45,2h 15m,Non Stop,"5,955"
2379,Vistara,24-10-2021,New Delhi,Mumbai,10:20,12:35,2h 15m,Non Stop,"5,955"
2380,Vistara,24-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
2381,SpiceJet,24-10-2021,New Delhi,Mumbai,21:10,23:25,2h 15m,Non Stop,"5,955"
2382,Vistara,24-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
2383,Vistara,24-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
2384,Vistara,24-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
2385,SpiceJet,24-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
2386,SpiceJet,24-10-2021,New Delhi,Mumbai,06:35,10:10,3h 35m,1 Stop,"5,955"
2387,IndiGo,24-10-2021,New Delhi,Mumbai,18:45,23:00,4h 15m,1 Stop,"5,955"
2388,IndiGo,24-10-2021,New Delhi,Mumbai,13:40,18:35,4h 55m,1 Stop,"5,955"
2389,IndiGo,24-10-2021,New Delhi,Mumbai,08:10,13:10,5h 00m,1 Stop,"5,955"
2390,IndiGo,24-10-2021,New Delhi,Mumbai,09:35,14:50,5h 15m,1 Stop,"5,955"
2391,SpiceJet,24-10-2021,New Delhi,Mumbai,09:15,14:45,5h 30m,1 Stop,"5,955"
2392,IndiGo,24-10-2021,New Delhi,Mumbai,15:50,21:30,5h 40m,1 Stop,"5,955"
2393,IndiGo,24-10-2021,New Delhi,Mumbai,15:50,23:00,7h 10m,1 Stop,"5,955"
2394,IndiGo,24-10-2021,New Delhi,Mumbai,13:50,21:30,7h 40m,1 Stop,"5,955"
2395,IndiGo,24-10-2021,New Delhi,Mumbai,13:50,23:00,9h 10m,1 Stop,"5,955"
2396,IndiGo,24-10-2021,New Delhi,Mumbai,08:10,18:45,10h 35m,1 Stop,"5,955"
2397,SpiceJet,24-10-2021,New Delhi,Mumbai,16:35,"14:45
+ 1 day",22h 10m,1 Stop,"5,955"
2398,SpiceJet,24-10-2021,New Delhi,Mumbai,11:20,"11:30
+ 1 day",24h 10m,1 Stop,"5,955"
2399,Air Asia,24-10-2021,New Delhi,Mumbai,08:50,11:05,2h 15m,Non Stop,"5,956"
2400,Air Asia,24-10-2021,New Delhi,Mumbai,19:55,22:15,2h 20m,Non Stop,"5,956"
2401,IndiGo,24-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"6,165"
2402,IndiGo,24-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"6,165"
2403,SpiceJet,24-10-2021,New Delhi,Mumbai,05:55,11:30,5h 35m,2 Stop(s),"6,271"
2404,SpiceJet,24-10-2021,New Delhi,Mumbai,06:50,16:55,10h 05m,1 Stop,"6,271"
2405,SpiceJet,24-10-2021,New Delhi,Mumbai,16:40,"16:55
+ 1 day",24h 15m,1 Stop,"6,271"
2406,IndiGo,24-10-2021,New Delhi,Mumbai,10:10,12:25,2h 15m,Non Stop,"6,375"
2407,Go First,24-10-2021,New Delhi,Mumbai,18:40,20:45,2h 05m,Non Stop,"6,532"
2408,Go First,24-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"6,532"
2409,Air Asia,24-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"6,532"
2410,Air Asia,24-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"6,532"
2411,Air India,25-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"4,931"
2412,Air India,25-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"4,931"
2413,Air India,25-10-2021,New Delhi,Mumbai,20:00,22:10,2h 10m,Non Stop,"4,931"
2414,Air India,25-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"4,931"
2415,Air India,25-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"4,931"
2416,Air India,25-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"4,931"
2417,Air India,25-10-2021,New Delhi,Mumbai,18:00,21:35,3h 35m,1 Stop,"4,931"
2418,Air India,25-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"5,416"
2419,Air Asia,25-10-2021,New Delhi,Mumbai,16:15,22:10,5h 55m,1 Stop,"5,953"
2420,Air Asia,25-10-2021,New Delhi,Mumbai,08:00,14:35,6h 35m,1 Stop,"5,953"
2421,Air Asia,25-10-2021,New Delhi,Mumbai,09:25,16:00,6h 35m,1 Stop,"5,953"
2422,Air Asia,25-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"5,953"
2423,Air Asia,25-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
2424,Air Asia,25-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
2425,Air Asia,25-10-2021,New Delhi,Mumbai,04:55,14:15,9h 20m,1 Stop,"5,953"
2426,Air Asia,25-10-2021,New Delhi,Mumbai,18:35,"06:20
+ 1 day",11h 45m,1 Stop,"5,953"
2427,Air Asia,25-10-2021,New Delhi,Mumbai,16:15,"06:20
+ 1 day",14h 05m,1 Stop,"5,953"
2428,Air Asia,25-10-2021,New Delhi,Mumbai,08:00,22:10,14h 10m,1 Stop,"5,953"
2429,Go First,25-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
2430,Go First,25-10-2021,New Delhi,Mumbai,09:00,11:05,2h 05m,Non Stop,"5,954"
2431,Go First,25-10-2021,New Delhi,Mumbai,18:40,20:45,2h 05m,Non Stop,"5,954"
2432,Go First,25-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,954"
2433,Go First,25-10-2021,New Delhi,Mumbai,21:30,23:35,2h 05m,Non Stop,"5,954"
2434,Go First,25-10-2021,New Delhi,Mumbai,22:45,"00:50
+ 1 day",2h 05m,Non Stop,"5,954"
2435,Go First,25-10-2021,New Delhi,Mumbai,17:45,22:25,4h 40m,1 Stop,"5,954"
2436,Go First,25-10-2021,New Delhi,Mumbai,08:10,13:00,4h 50m,1 Stop,"5,954"
2437,Go First,25-10-2021,New Delhi,Mumbai,12:20,18:15,5h 55m,1 Stop,"5,954"
2438,Go First,25-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
2439,Go First,25-10-2021,New Delhi,Mumbai,11:20,18:15,6h 55m,1 Stop,"5,954"
2440,Go First,25-10-2021,New Delhi,Mumbai,09:10,18:15,9h 05m,1 Stop,"5,954"
2441,Vistara,25-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
2442,SpiceJet,25-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
2443,IndiGo,25-10-2021,New Delhi,Mumbai,11:00,13:05,2h 05m,Non Stop,"5,955"
2444,IndiGo,25-10-2021,New Delhi,Mumbai,13:10,15:15,2h 05m,Non Stop,"5,955"
2445,Vistara,25-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"5,955"
2446,IndiGo,25-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,955"
2447,IndiGo,25-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
2448,IndiGo,25-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
2449,IndiGo,25-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
2450,Vistara,25-10-2021,New Delhi,Mumbai,09:30,11:40,2h 10m,Non Stop,"5,955"
2451,Vistara,25-10-2021,New Delhi,Mumbai,10:20,12:30,2h 10m,Non Stop,"5,955"
2452,SpiceJet,25-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"5,955"
2453,Vistara,25-10-2021,New Delhi,Mumbai,12:45,14:55,2h 10m,Non Stop,"5,955"
2454,SpiceJet,25-10-2021,New Delhi,Mumbai,16:20,18:30,2h 10m,Non Stop,"5,955"
2455,Vistara,25-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
2456,Vistara,25-10-2021,New Delhi,Mumbai,21:40,23:50,2h 10m,Non Stop,"5,955"
2457,IndiGo,25-10-2021,New Delhi,Mumbai,21:55,"00:05
+ 1 day",2h 10m,Non Stop,"5,955"
2458,SpiceJet,25-10-2021,New Delhi,Mumbai,06:50,09:05,2h 15m,Non Stop,"5,955"
2459,Vistara,25-10-2021,New Delhi,Mumbai,07:30,09:45,2h 15m,Non Stop,"5,955"
2460,IndiGo,25-10-2021,New Delhi,Mumbai,15:35,17:50,2h 15m,Non Stop,"5,955"
2461,Vistara,25-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
2462,Vistara,25-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
2463,Vistara,25-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
2464,Vistara,25-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
2465,SpiceJet,25-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
2466,IndiGo,25-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"5,955"
2467,SpiceJet,25-10-2021,New Delhi,Mumbai,06:35,10:10,3h 35m,1 Stop,"5,955"
2468,IndiGo,25-10-2021,New Delhi,Mumbai,13:45,17:45,4h 00m,1 Stop,"5,955"
2469,IndiGo,25-10-2021,New Delhi,Mumbai,08:55,13:10,4h 15m,1 Stop,"5,955"
2470,IndiGo,25-10-2021,New Delhi,Mumbai,18:45,23:00,4h 15m,1 Stop,"5,955"
2471,IndiGo,25-10-2021,New Delhi,Mumbai,18:10,22:35,4h 25m,1 Stop,"5,955"
2472,IndiGo,25-10-2021,New Delhi,Mumbai,13:40,18:35,4h 55m,1 Stop,"5,955"
2473,IndiGo,25-10-2021,New Delhi,Mumbai,09:35,14:50,5h 15m,1 Stop,"5,955"
2474,SpiceJet,25-10-2021,New Delhi,Mumbai,09:15,14:45,5h 30m,1 Stop,"5,955"
2475,IndiGo,25-10-2021,New Delhi,Mumbai,13:50,19:30,5h 40m,1 Stop,"5,955"
2476,Air India,27-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"4,931"
2477,Air India,27-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"4,931"
2478,Air India,27-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"4,931"
2479,Air India,27-10-2021,New Delhi,Mumbai,20:00,22:10,2h 10m,Non Stop,"4,931"
2480,Air India,27-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"4,931"
2481,Air India,27-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"4,931"
2482,Air India,27-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"4,931"
2483,Air India,27-10-2021,New Delhi,Mumbai,17:50,21:35,3h 45m,1 Stop,"4,931"
2484,Air Asia,27-10-2021,New Delhi,Mumbai,16:15,22:10,5h 55m,1 Stop,"5,953"
2485,Air Asia,27-10-2021,New Delhi,Mumbai,08:00,14:35,6h 35m,1 Stop,"5,953"
2486,Air Asia,27-10-2021,New Delhi,Mumbai,09:25,16:00,6h 35m,1 Stop,"5,953"
2487,Air Asia,27-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"5,953"
2488,Air Asia,27-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
2489,Air Asia,27-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
2490,Air Asia,27-10-2021,New Delhi,Mumbai,04:55,14:15,9h 20m,1 Stop,"5,953"
2491,Air Asia,27-10-2021,New Delhi,Mumbai,18:35,"06:20
+ 1 day",11h 45m,1 Stop,"5,953"
2492,Air Asia,27-10-2021,New Delhi,Mumbai,16:15,"06:20
+ 1 day",14h 05m,1 Stop,"5,953"
2493,Air Asia,27-10-2021,New Delhi,Mumbai,08:00,22:10,14h 10m,1 Stop,"5,953"
2494,Go First,27-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
2495,Go First,27-10-2021,New Delhi,Mumbai,09:00,11:05,2h 05m,Non Stop,"5,954"
2496,Go First,27-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,954"
2497,Go First,27-10-2021,New Delhi,Mumbai,21:30,23:35,2h 05m,Non Stop,"5,954"
2498,Go First,27-10-2021,New Delhi,Mumbai,22:45,"01:00
+ 1 day",2h 15m,Non Stop,"5,954"
2499,Go First,27-10-2021,New Delhi,Mumbai,17:45,22:25,4h 40m,1 Stop,"5,954"
2500,Go First,27-10-2021,New Delhi,Mumbai,08:10,13:00,4h 50m,1 Stop,"5,954"
2501,Go First,27-10-2021,New Delhi,Mumbai,12:20,18:15,5h 55m,1 Stop,"5,954"
2502,Go First,27-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
2503,Go First,27-10-2021,New Delhi,Mumbai,08:10,14:55,6h 45m,1 Stop,"5,954"
2504,Go First,27-10-2021,New Delhi,Mumbai,11:20,18:15,6h 55m,1 Stop,"5,954"
2505,Go First,27-10-2021,New Delhi,Mumbai,08:10,15:40,7h 30m,1 Stop,"5,954"
2506,Go First,27-10-2021,New Delhi,Mumbai,09:10,18:15,9h 05m,1 Stop,"5,954"
2507,Go First,27-10-2021,New Delhi,Mumbai,08:10,17:30,9h 20m,1 Stop,"5,954"
2508,Vistara,27-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
2509,SpiceJet,27-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
2510,IndiGo,27-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"5,955"
2511,IndiGo,27-10-2021,New Delhi,Mumbai,11:00,13:05,2h 05m,Non Stop,"5,955"
2512,IndiGo,27-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,955"
2513,IndiGo,27-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
2514,IndiGo,27-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
2515,IndiGo,27-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
2516,Vistara,27-10-2021,New Delhi,Mumbai,09:30,11:40,2h 10m,Non Stop,"5,955"
2517,Vistara,27-10-2021,New Delhi,Mumbai,10:20,12:30,2h 10m,Non Stop,"5,955"
2518,SpiceJet,27-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"5,955"
2519,SpiceJet,27-10-2021,New Delhi,Mumbai,16:20,18:30,2h 10m,Non Stop,"5,955"
2520,Vistara,27-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
2521,Vistara,27-10-2021,New Delhi,Mumbai,21:40,23:50,2h 10m,Non Stop,"5,955"
2522,IndiGo,27-10-2021,New Delhi,Mumbai,21:55,"00:05
+ 1 day",2h 10m,Non Stop,"5,955"
